"y","t"
-0.683285405587581,1.56000351929106
-0.028943375827112,1.56626222562045
-0.150317177493928,1.57183685339987
-0.330008999460837,1.57503410521895
-0.319967816624646,1.57735220855102
-0.203692796181337,1.57779914001003
-0.3859253566064,1.58078543399461
-0.542105372781027,1.59263415308669
-0.37068133832123,1.61159609258175
0.143975820432277,1.63250260008499
0.676133206108005,1.64735049614683
-0.00877850485731917,1.65104777668603
-0.185981872811253,1.65970435901545
-0.120728584300696,1.6638235761784
0.174190958827631,1.67689347779378
-0.296705363755678,1.68221499724314
0.384215493547727,1.6989477192983
-0.38840917780342,1.70600713416934
1.26406479466876,1.71739426185377
0.667740978724625,1.72666300390847
1.01184145549141,1.73323634592816
0.663931006764862,1.75242740474641
-0.506407579720252,1.75976367807016
0.184276416673466,1.76368591212668
0.111789038417029,1.77775869797915
1.35276486816931,1.78186144679785
0.798682257634798,1.78676254465245
0.523732395197585,1.7883852077648
0.391560895743654,1.79067215346731
-0.0618136355880503,1.80597558710724
0.581394887828441,1.81979655753821
0.199190469433305,1.83130206493661
0.744227518247514,1.85144750820473
1.74039111511537,1.85708085331134
0.386974800726584,1.86674904753454
0.759631586877207,1.87691439548507
0.332179438172605,1.89954737806693
0.652622220509672,1.90988527797163
0.99766170836583,1.92406268464401
0.981692440829357,1.93416794692166
1.14092444917398,1.95258808857761
1.02488888235945,1.96232416364364
0.504428232225495,1.98507618810982
0.978459136274932,1.99066437152214
0.204140165490791,1.99374441709369
0.820721625657824,2.00289981067181
1.44309734369802,2.0313704283908
1.2860075743056,2.04757957276888
1.54844729512048,2.05832342291251
1.54775094716748,2.07487730658613
0.497807280865067,2.0833328301087
1.2998001168175,2.09075546637177
1.28030336116671,2.09968754719011
1.73304680261728,2.12560464744456
1.92863060531419,2.13865921017714
2.02257348140465,2.15854797232896
0.886337737677191,2.16363394982181
1.52323175995795,2.17190754623152
1.68971711133981,2.18848612927832
1.25218265534387,2.1935257925652
2.25004579623389,2.21194232371636
1.44895078069231,2.21202082233503
1.97147529869376,2.2215174222365
1.61902760542684,2.22569320257753
0.920216246248363,2.22665237309411
2.17392265812631,2.22713367035612
1.70431922596833,2.23102799896151
0.445216051451423,2.23694159719162
1.06118819233154,2.24138062796555
2.26748262124126,2.26417513401248
1.32379187013965,2.26696156570688
1.26581663635937,2.26894971122965
1.80941770999842,2.27031144150533
1.40581735339188,2.27616380574182
2.43972721555148,2.28116262401454
1.86405470879512,2.28383483341895
1.64703223200381,2.28842394636013
2.4270943703027,2.29304460459389
2.60483863660831,2.30204116529785
0.735584347531696,2.3026337637566
1.67141921711901,2.30286505399272
2.41354695244233,2.30832388577983
1.43974763665459,2.31404798384756
2.64574023085426,2.32437612931244
0.966400798817278,2.32970477547497
2.14961492792155,2.34097897377796
1.8042666735514,2.35127283725888
1.20019818251428,2.35739440098405
1.69508091020648,2.38920608721673
1.73113831999577,2.41966603859328
4.04244870476789,2.45214538113214
2.65893271460281,2.46762028336525
2.45250853729042,2.47793977032416
2.04536677128379,2.5000193209853
3.765718066187,2.50128839351237
2.66329554644271,2.50671928632073
2.64645495559865,2.51291632698849
3.0376236392375,2.53444330906495
2.11632724918995,2.53900563973002
2.08198356746316,2.53955364855938
2.5263697243618,2.54955567093566
2.83100530798295,2.55451276199892
2.91629367887909,2.57040792447515
2.46034717198126,2.57608927693218
2.02235278300275,2.58545129699633
3.19880790242256,2.59751002048142
2.32390388514409,2.62569116498344
3.1150087718042,2.63220187742263
2.76974751750156,2.63278233888559
2.70568224057626,2.65132093988359
3.95888012344413,2.65783299971372
2.9097073120599,2.70873499847949
3.90783560070968,2.71861355332658
2.31053583608967,2.72666582558304
4.04647418604562,2.74793567811139
3.35891920950315,2.7558274641633
1.73623771127557,2.76029173075221
3.02921721959379,2.7680851300247
2.15142360570936,2.78311826614663
3.97423246564676,2.7924425592646
3.90002430883816,2.79274639068171
1.25882489162839,2.80745389405638
3.05084755451564,2.812832999276
2.29734576448283,2.82883378001861
3.10048746539727,2.83429904701188
4.01167490332978,2.83668146259151
4.02334682980317,2.84331690822728
3.97520435428543,2.86841493519023
4.37801921481152,2.86958750477061
3.68413164880798,2.87027501990087
4.43254037011025,2.87081188918091
4.36462906318157,2.87340869079344
3.91220884200295,2.8792218696326
3.31190354479459,2.88898223545402
3.80662811691756,2.89651295845397
3.98367879374662,2.94328950811177
3.33827641641418,2.94413348822854
5.6442865518118,2.96890835091472
3.814715379662,2.97464283835143
4.5887810851727,2.98029061919078
5.0070660892081,2.98419545870274
4.42715116712956,2.99145194049925
4.92588751921162,3.00394017784856
3.13037127182356,3.00575794233009
3.77026667856975,3.01537570892833
5.9799324459861,3.01715521630831
4.1376741830414,3.0259851468727
3.7460283714842,3.03126001683995
4.0634356251044,3.03819250245579
4.69630381725544,3.04052764200605
2.56568143210755,3.05490545160137
3.782007133716,3.06895035295747
5.06091235046346,3.07655492681079
5.16566530120558,3.08141270489432
4.42666644926825,3.08175010792911
4.94106479717608,3.08556903712451
5.00943452894581,3.08926332741976
3.30887401679695,3.0938115932513
2.71224585692152,3.11210683407262
3.66989205571296,3.13092646980658
4.58553420117835,3.13857588055544
5.7441334584108,3.14006047486328
4.0741444953992,3.14097830792889
5.66814300996568,3.14134389092214
4.14507993001047,3.14537618355826
3.56743886611369,3.16017454885878
4.01098838809341,3.16609695227817
3.73354084367127,3.17004010966048
5.78240638085012,3.17692837654613
4.79840097433071,3.19826229405589
3.99322326854062,3.20489298505709
3.81770977413543,3.21441104472615
3.89345172929311,3.23268556338735
4.48967418544554,3.23978717904538
5.18400414253054,3.24374824226834
4.99907673407987,3.25326393824071
3.88632568048366,3.27582050510682
5.35125269776894,3.28097725100815
6.94648155539324,3.31526712654158
4.41030533013369,3.33012970769778
4.49668176014177,3.33366414671764
5.40022968070784,3.34748808434233
4.14585701106906,3.35373920504935
5.65047480978857,3.35909151122905
4.28324909882605,3.3780653718859
7.17617797904891,3.38005813583732
4.99014309409242,3.39071779185906
4.96800141921146,3.39175374060869
5.44031594188981,3.39193698368035
4.12249433376414,3.39467364153825
5.15012796335414,3.40260943677276
3.30608689513185,3.4039472870063
6.55134231475633,3.40666682063602
6.20136567821816,3.4187462348491
5.2016166662676,3.42318985261954
3.07728346220031,3.42453805031255
6.3130690564687,3.43692537583411
3.64708321543324,3.44133654097095
7.64249256578674,3.49696991872042
6.37779699577374,3.50868272525258
5.56449209424241,3.51680257869884
6.02929144862723,3.52286845934577
4.55649621218767,3.55427238694392
6.3655754615357,3.56962636555545
6.10403865813061,3.57267546304502
7.50361317758481,3.57758250366896
4.48593491956598,3.582396695856
7.1731729558377,3.6137521781493
7.1918664699541,3.61473999172449
5.90184788456952,3.6387377618812
6.98345607147674,3.64154102653265
5.52704412024849,3.65120892529376
5.1197123794735,3.65926984976977
6.15569465815406,3.67087294557132
5.60930304681785,3.67565421573818
6.76610886401335,3.68087164452299
5.94545679255777,3.68184851971455
5.60376275889946,3.69717498682439
6.5588663037895,3.70277409185655
4.2823133989144,3.75349577912129
5.94761249655494,3.76373612834141
7.7220315248955,3.76561962789856
7.71847759254396,3.76735229720362
4.73299854241853,3.77831715717912
3.94791818453535,3.78280808660202
6.73792968961779,3.78380083711818
3.82215145663862,3.78445044509135
4.43551350088782,3.79143209266476
4.70754264229308,3.81067703664303
8.34707835697268,3.81381947081536
5.08037933431905,3.82117009395733
8.79150480523089,3.85033693141304
9.25541842836828,3.8521625015419
3.75772139299862,3.85652060923167
6.11260681774398,3.85720542119816
5.10583795094519,3.86194142280146
7.36453523903626,3.89187653083354
6.91544293139563,3.89967482094653
6.88474264449464,3.9062738660723
6.6126599300323,3.90653849113733
8.24109178519102,3.92169763031416
6.95953342457088,3.96016525174491
6.057028171126,3.9794416341465
8.53959581007271,3.9802921898663
6.36109249287213,3.9808159833774
4.4037297201702,3.98324425006285
6.50287682872499,3.98921063332818
8.96707222239472,3.99464210029691
8.69588998678717,3.99512571515515
6.53492736254154,3.99863764247857
7.09385639106167,4.02241130569018
7.57865101287099,4.02710858499631
8.72145971170344,4.04503279668279
5.97735977005475,4.0591547486838
5.3805409196659,4.09187608095817
8.30196741709632,4.09190646535717
7.09770022769602,4.09274813835509
5.0250139300918,4.10924948216416
7.04702550191283,4.11437750328332
7.00507986820757,4.13907000119798
6.8274645741461,4.14608063967898
7.85242401192798,4.1593125006184
8.76593302334208,4.17317994660698
6.25028098525234,4.17663345416076
7.80829778001504,4.19482585322112
8.88001905106168,4.19884780887514
6.32796154713141,4.19974292488769
8.84806109866621,4.20097105391324
5.3314331437601,4.20326191396452
6.19071292615915,4.21702152467333
6.88735660251499,4.23615337791853
8.27363142327047,4.24131118832156
9.17283073471406,4.25326084019616
7.03655286718394,4.25388067774475
9.47576382796305,4.26349999918602
6.21050392468836,4.26696483488195
5.81487113882639,4.26911901752464
10.5994046054167,4.28724895464256
10.6800788118398,4.31132111418992
7.46646239952339,4.32098088460043
8.05831877291324,4.33452219702303
7.41394639729074,4.33624934684485
6.58186542067855,4.34391011088155
10.0383605955381,4.35569278895855
6.77050005180947,4.35711163980886
9.5353053633866,4.37476940755732
6.80577060794963,4.38793322839774
8.44342238620233,4.40943028917536
8.65314084537521,4.41715755942278
7.88995951819285,4.41910404479131
6.03785751340271,4.42017660988495
6.97177222911881,4.42182726645842
8.27156984558799,4.42226030491292
10.81240645195,4.42408913560212
9.43793442387437,4.42941438499838
7.23526918992805,4.43062984896824
8.87271885594152,4.43283926416188
8.13500926279958,4.43650936009362
10.1863129303918,4.43747537233867
11.7622705675434,4.44467915710993
8.85750259019341,4.46198338875547
11.2530920570084,4.47148958384059
8.17128371716423,4.48153486312367
5.07630905581452,4.49032762623392
10.3284800214561,4.50804295670241
4.0423677288759,4.51643016771413
10.4589854052171,4.52026452380233
10.7462832029141,4.522236620076
10.8323041263129,4.53699709707871
9.80988888846692,4.54302227729931
4.89282760474803,4.55117824417539
7.90248402788154,4.55198840540834
8.34094949191834,4.55198883498088
11.2037943414881,4.56185013777576
6.24634411468382,4.59503378439695
11.0486756685892,4.62439276231453
6.39801146104611,4.63252375321463
10.9142610540905,4.6367354625836
10.102506432195,4.64468209980987
7.79890772484579,4.64576850342564
8.80875005941818,4.64803256024607
10.3289565639958,4.65066872327588
8.82871595079506,4.65442915936001
7.08305667950409,4.65824135160074
4.8378887039045,4.67630432988517
9.37944950988641,4.67668964597397
6.95666539413574,4.72969001228921
9.76187673043149,4.73726082383655
8.3410081361039,4.73929876205511
9.85978045115312,4.75414737476967
9.52682789586736,4.75560616119765
9.56030243017264,4.77286178828217
7.67962450548238,4.77605741191655
9.6884206478902,4.79781723907217
9.30401408835331,4.80805454356596
10.7172234460363,4.83859032392502
11.1515654238992,4.84341230709106
7.09671396493471,4.85352669726126
6.42804217573546,4.85477848001756
8.09628215741709,4.86220848187804
6.92394616742512,4.88310142746195
11.6961478512767,4.89217921718955
10.9678412482589,4.91209777491167
8.03806548780916,4.92167656356469
7.77058386122638,4.92458522017114
8.11578718701781,4.9281201872509
8.82617826166134,4.95717221568339
12.6450541893026,4.9589445523452
6.20784966193769,4.98288306454197
6.61150206209263,4.99781197798438
9.78569424654934,5.00083199865185
12.1339216877374,5.00500839296728
10.3400698686188,5.00868809456006
7.30808165127548,5.01773072429933
10.7049768738807,5.02160279895179
10.6352405741649,5.0545157038141
8.51112703777915,5.05471956217661
10.0845868750647,5.0565341101028
9.83866218349241,5.05943161668256
10.1515469833186,5.08401801646687
14.7374488006689,5.10619190963916
9.88335487565041,5.10831632185727
9.40853587912418,5.11076517659239
8.21272028697837,5.11322960699908
11.7388160940291,5.11600302997977
11.7020719136733,5.13013883307576
10.4849201719945,5.13087052502669
12.7051803579807,5.14875257993117
7.6827865534928,5.17149632517248
10.6575895210374,5.18491799221374
9.11564017970096,5.18979674600996
4.252468977001,5.19518651301041
9.71332763790183,5.19666724745184
11.0294253326962,5.21264118514955
12.9971000856508,5.21471849107184
9.04811299108316,5.21579411136918
8.7238640405607,5.22425736719742
10.6646330426402,5.22828399157152
10.7911941208185,5.2393922994379
12.2505968829718,5.25992728956044
11.2673088669352,5.27214279444888
11.0389492319611,5.31333647901192
7.20763297748341,5.32289485982619
9.75038708334344,5.32708344981074
10.7275524144135,5.33845697995275
14.8466384712327,5.35004840604961
12.2806786156075,5.36201719590463
15.6398355537045,5.36302887485363
10.0588909827936,5.36522726155818
12.3920780114873,5.38306926353835
8.2675998830551,5.3919747422915
15.2130106680043,5.39480465720408
4.92399733679543,5.39796949620359
11.7967043401084,5.40494403801858
12.0174654578646,5.40795931243338
11.7237794784641,5.42377723986283
7.5339244752216,5.46788950730115
11.2911089289492,5.4768720199354
15.7997867893086,5.47906032740138
10.7863810216896,5.48368811863475
6.04083234999062,5.48595188837498
15.2391433197895,5.51088731689379
14.908480416134,5.5132285123691
13.156112637359,5.53298554033972
10.6057654258286,5.53694931091741
9.01757553849318,5.54553643870167
10.9212796350218,5.54690614435822
11.3133733074781,5.54825586336665
7.81585717248722,5.5512263092678
10.2964388109524,5.56973457615823
11.7415923927388,5.57013860694133
13.1206370854247,5.57563390210271
10.1022341516666,5.60803048172966
10.7363641652481,5.62283448386006
13.9902454696371,5.62344802659936
13.3888382393811,5.63472987757996
13.464294538813,5.66341653256677
13.0965718032544,5.67046850849874
6.84392532150705,5.67628094553947
8.38854392738333,5.67821560613811
7.39251483717633,5.7139056744054
11.5823066787906,5.71680207666941
10.7070005901386,5.72134148492478
14.7066729212539,5.73147288616747
18.0841557631253,5.75755917304195
7.42892234304499,5.76644815411419
9.32614350571072,5.77294598985463
10.3623281652098,5.78137724776752
12.3416444839352,5.7879662073683
9.08646839579602,5.80491709988564
9.58469949779382,5.80556387058459
7.13008674550181,5.8066380743403
14.7598985832511,5.80677795154043
11.2319391078074,5.82439868175425
9.08937531991442,5.83193491376005
7.67707025911647,5.85861681448296
14.8636019464503,5.86015494819731
11.1953655272321,5.8666942785494
15.9434781262756,5.87028990755789
11.1112222889167,5.87724739848636
9.11300613685687,5.87752736872062
10.1642216386081,5.88635403243825
10.1699261012743,5.89219203637913
10.0847417605064,5.91312381741591
16.2233981596588,5.91608239663765
14.2271056559592,5.92334439163096
10.6189277391992,5.92459054593928
14.5728012198028,5.93908706423827
11.4298101261999,5.95769153651781
11.4878622438417,5.96612269175239
15.5636017335787,6.00402186717838
8.73830163075771,6.00594017049298
15.8624095197871,6.00828700070269
6.28659098246006,6.01503471774049
13.513911880986,6.02540144091472
14.7247673607311,6.03154297242872
6.49401597838322,6.03212720784359
9.80631629085601,6.03338632686064
17.6301608493597,6.03693012427539
16.2594817120301,6.0379115738906
17.8757352996395,6.06030189828016
1.6510321916103,6.07116880314425
9.0611835989554,6.10364569188096
10.9999645886962,6.11205261712894
12.0576007857283,6.12893555755727
4.92670393882531,6.13504412723705
16.1518392415357,6.13610525522381
16.0110078304461,6.15530927875079
12.5149798762795,6.16714097210206
14.9999926789486,6.18093189760111
20.8572856451971,6.18907030648552
24.0136965593141,6.18929515522905
10.1640051641948,6.19920297339559
12.6073712909388,6.20816252590157
18.5221046612027,6.2142241213005
9.87114415061509,6.21447329432704
13.5896727028008,6.2383969516959
6.642652229461,6.24171194201335
13.1878563478555,6.24926677555777
15.9587632173755,6.27017588354647
8.75753069150379,6.28133920184337
15.2635742908487,6.29621676146053
15.1806520561228,6.30070615070872
17.8737689947739,6.30751225817949
16.2543402920549,6.31057682656683
15.2595407521972,6.33744037360884
19.9120553933936,6.36301055946387
13.9006772601981,6.37449110345915
11.4806528378084,6.37874405807815
16.5069411721692,6.38421150646172
15.0666036833443,6.3901741807349
4.57254490719349,6.41320239729248
21.2896481419885,6.41883300361224
10.4419026283298,6.44619247014634
13.5196654018801,6.44897519913502
13.2027868882173,6.46044774679467
14.2680841115578,6.47250301274471
8.73689277278707,6.47370260977186
9.64672567987127,6.47403765749186
18.9057763440974,6.47756571159698
8.46023972620438,6.5143126687035
21.4886017835471,6.52017292450182
8.60305322022151,6.53374833450653
9.92844869889563,6.55583681399003
13.1682733338535,6.56035223742947
14.6230225479814,6.56973940948956
11.3693955205673,6.5925280880183
19.2891773022598,6.61439281469211
21.7019104519563,6.62199204298668
16.180501233564,6.62280641403049
20.2617590720467,6.62367897853255
8.33312138674849,6.6304368020501
12.927976411393,6.63369518727995
10.6045123128931,6.63779680035077
16.7767501081809,6.64211910474114
21.0351582223769,6.67130345408805
16.8193985816461,6.6730425292626
14.3123938886778,6.67447422118858
7.45900306903371,6.6851222536061
15.4204883772069,6.69156396202743
19.6017012643516,6.69607438566163
15.4116220740709,6.71365910512395
24.0513428811007,6.72992456960492
16.4909770383387,6.73506444273517
17.1174140297625,6.74275656347163
20.5747784578936,6.74687694152817
21.3214445596551,6.75388144655153
9.84383981505867,6.76307651796378
10.4968781608741,6.76637968141586
18.390522382762,6.76651339791715
15.865884782551,6.77346845390275
19.4842894390536,6.7813694390934
17.1578756343554,6.78933123289607
8.9130535224877,6.80077958200127
20.8079734902797,6.80240003648214
11.7093656136525,6.81677307048813
17.9731853936247,6.82425129553303
11.6153296608937,6.82654753886163
13.4039104890968,6.83733931672759
17.9479331450761,6.84536488633603
4.30761011586454,6.89659770415165
16.096848293249,6.91019527800381
11.7022605099619,6.91945002018474
15.0446498983608,6.94647065456957
25.1619320465664,6.94947858643718
12.196877438878,6.95141129614785
15.9851193331479,6.95970592065714
16.1082701995992,6.96482741017826
23.4719183930337,6.97818985488266
17.7713868021131,6.98079291777685
12.4426396357325,6.98080483055674
17.7631561407843,6.9833636705298
15.2853228073297,6.98763253190555
21.2374196310284,6.99451731401496
12.6555352695435,7.00648148544133
5.13538381885464,7.00936238327995
11.349286738124,7.02895804285072
17.3665793941769,7.03807077673264
16.3833475471217,7.0507042913232
13.3036237099727,7.0567083931528
7.9017826351173,7.06258406327106
21.2465817827764,7.06570303440094
17.5767342042043,7.06728208856657
17.3312150409175,7.0695535026025
15.7369991674902,7.0811684797518
20.4285920319707,7.09904346242547
14.3837374472009,7.09916079649702
19.8109234346431,7.1164622893557
14.6000775994892,7.12402364821173
10.750442989625,7.13214018242434
18.6464067696737,7.15331710898317
20.4576760898109,7.15362676582299
17.4037371959424,7.15419813082553
12.1220718885137,7.16042208997533
16.0828670077804,7.16307377000339
14.7498288892733,7.16772678447887
24.8544706125273,7.17067030770704
18.6214528646803,7.17254577740096
22.1220204689587,7.18868675176054
9.56162630997603,7.191331342794
19.1069683565535,7.19359533884563
22.5819453305525,7.19945680582896
10.0181781149346,7.20057313283905
26.7448544485054,7.20588717143983
18.0268824049844,7.20837902952917
21.6770036654615,7.22230737633072
19.3240637114355,7.22968263807707
17.2666315790983,7.24517144798301
30.3165776914781,7.24992134887725
24.4472887332222,7.25461491080932
17.1578875718817,7.26531764981337
15.3637765893824,7.27423507696949
17.4229850902178,7.28589731967077
10.5470138814629,7.29075265233405
24.2847249367916,7.29411535034887
14.6332139031195,7.30193239287473
19.9377974308102,7.30687975673936
22.226645972791,7.30796117940918
13.0678087957242,7.32456408254802
21.8013020362135,7.33196606161073
27.1582111802443,7.3531266245991
22.4209617121672,7.36361535266042
22.3315038211318,7.36755392514169
19.3583107721596,7.37673296406865
12.9764770789202,7.39814247167669
15.4775962539882,7.4138961979188
21.965497674368,7.43890842772089
20.3077252257521,7.44382737274282
27.8084099390632,7.4466102400329
19.0845910075323,7.45935355126858
16.4900632599943,7.48358870111406
28.5682275117281,7.48501950665377
20.5755486128532,7.4937853848096
9.68463982589991,7.50789980357513
17.4707102179298,7.50823317491449
8.52606558922879,7.523080796469
17.4534366778326,7.53100174944848
23.1056011443711,7.54369880305603
25.4169246378532,7.55382787412964
22.8048366787984,7.57826316705905
18.2184946558669,7.5864407508634
21.3781280465334,7.58699089498259
9.18698803136902,7.59353599208407
26.5509986972608,7.60267031774856
12.0116753527569,7.60381855675951
10.4581148128062,7.60985096846707
13.9660471337256,7.61924763093702
29.6858628576933,7.6283062051516
16.2039528248203,7.62894808501005
15.9272208772926,7.6412449865602
24.2914111403085,7.6422668453306
14.3399869093009,7.643866435159
17.7951718417615,7.6529519718606
17.3004717592065,7.67784477840178
5.8692196010092,7.68417639890686
12.1500015434573,7.6913182917051
21.7588065846486,7.70725499070249
26.9142129244026,7.70967623963952
12.5980941671742,7.73996664606966
27.8282434326762,7.74351118318737
16.1530075163504,7.75587739469483
15.3261081830928,7.75600148667581
5.76927201800828,7.78598410123959
24.8231270426904,7.7935454538092
24.0756946028163,7.80943877645768
27.3560877763721,7.81420297687873
19.4872478877491,7.81859177281149
18.6961566348328,7.82178698363714
20.6364060013822,7.82223166245967
13.5714074485604,7.82615412492305
16.0901148453811,7.83806044654921
24.549759905668,7.84221198852174
14.572311664169,7.84535424248315
23.8737973460841,7.84817435895093
18.9799035309693,7.86439533228986
19.5681614483867,7.90000236104243
24.8181463322075,7.90035825036466
15.8109800384773,7.90977533115074
3.17803127536043,7.91798070096411
12.8806669943827,7.92168290587142
21.7953406134477,7.94065567688085
10.2895118255169,7.95705858361907
-3.10654961547173,7.9638414606452
8.84350184613075,7.96473082038574
15.3581497200074,7.96635328652337
24.3345418031046,7.96822501369752
25.5371164528681,7.97012552013621
10.8676792350487,7.97539238538593
9.39861907316301,7.9884473127313
17.2735190743245,7.99108217237517
19.7783712640367,7.99377237772569
11.9410387837594,7.99664000282064
20.7000722038958,7.99885826720856
12.3165014289543,8.00435207877308
17.0026963695139,8.01619974384084
20.8250255291841,8.02197409560904
19.7123815848698,8.02533771982417
21.4415450036741,8.02783203800209
28.0162301333065,8.03087527444586
25.7350628184235,8.03119940892793
31.385743014961,8.0318115958944
23.9613875828761,8.0358607696835
20.7270681805914,8.03863118775189
9.36596746857444,8.05933648976497
28.847300400265,8.06717447028495
23.7796036688428,8.0712178144604
14.3543286921412,8.08091497025453
22.7831277447247,8.08296609530225
13.8786762782339,8.09037822904065
25.0028571780423,8.09484639111906
17.0357708990148,8.0992494111415
17.0365088815328,8.10609102016315
16.3115831972968,8.1094782394357
15.7986232115519,8.10985078569502
13.64027913941,8.12559071532451
22.7683785357296,8.13097397168167
19.0221603512056,8.13338867644779
19.8500011747995,8.14256825600751
13.8292637632459,8.14369669696316
24.2380047670226,8.1516784124542
25.3020047894621,8.16759847127832
22.5977245620844,8.18471910362132
19.2090625878914,8.19686646992341
12.5880325344962,8.19695239909925
25.5293291578894,8.19810050399974
33.8553549707709,8.21151172299869
24.604314123581,8.22469850815833
28.7777264950884,8.22524275351316
19.6823854038024,8.22569565079175
16.1441796340252,8.22861592681147
29.7059069238857,8.23013908835128
29.8321749728067,8.23046778677963
35.4936291527315,8.23883693688549
30.2322100739685,8.24050117842853
33.2073765267833,8.24127151095308
15.9679574927714,8.24233785457909
14.0899603548253,8.24259004718624
13.4298366345026,8.25839076237753
33.5285737224447,8.26264745322987
20.89729000987,8.27335778414272
18.65140287466,8.27451633918099
29.728526351408,8.27488362579606
24.181827110169,8.27841955679469
16.8486203300384,8.27886681305245
11.7671772340348,8.28123798640445
6.55272724869365,8.28956109262072
22.5779910566312,8.2941023344174
17.9520002319169,8.29476631316356
28.1522501738578,8.3098053438589
26.7578086669644,8.31883749831468
26.7353114296736,8.32507430692203
7.44800549536336,8.34398099500686
28.7902705487598,8.35230150911957
24.2962141381734,8.3560563523788
9.55721571226135,8.35970053984784
29.7454403334617,8.36181918322109
24.0908605270408,8.3633075284306
12.5911998228114,8.37359950598329
30.9034708379147,8.37674952996895
9.2846215335481,8.38060844922438
17.3474911178298,8.39026198978536
28.6417009564286,8.3979360118974
18.3058275188351,8.42055721371435
19.2907304671532,8.42874903837219
15.1597515841381,8.43206556886435
30.9410438169167,8.44650760898367
22.806848311753,8.45124125108123
18.3432051261731,8.46515106339939
26.0062951277534,8.46697588334791
21.8339873667949,8.47544514690526
12.6544074576342,8.47820081701502
46.0145504937675,8.48154956544749
27.8204732579283,8.49165079393424
33.4630399498385,8.501629965147
19.3659208292988,8.51399792637676
8.78553387728394,8.51621203124523
24.2099877355382,8.51946420548484
16.9454755317642,8.53706127987243
30.1726718266453,8.54450580338016
32.1286632589328,8.54787040618248
27.0754139468106,8.55372582562268
15.3554879899429,8.56353991944343
20.760382015575,8.56683220947161
26.7264188622342,8.56769706681371
22.4055261442483,8.56858655018732
32.609594204432,8.59000405203551
30.8479381809123,8.60257847839966
14.6021046140149,8.6090052460786
18.0151726813522,8.61448873113841
27.1607137028879,8.61565743456595
24.0878107404605,8.627329132054
21.8931743951537,8.63192976592109
18.8134098310172,8.63462862977758
6.05953415364931,8.64650739380158
26.7931379804811,8.64779246109538
13.1402051822824,8.65445615164936
17.7283560021868,8.65863277437165
25.2778177138741,8.66655674064532
12.2585398708884,8.67274581012316
22.8734937448109,8.70892868610099
10.0998565634357,8.71370434039272
21.8403238726883,8.7218826408498
21.0649595231152,8.72190675977618
6.00360176751301,8.72580297011882
23.931713041982,8.73396215355024
16.7613799404189,8.74667754257098
23.9338858703676,8.75449615251273
7.45528465345145,8.764554226771
18.2969798583201,8.76527570537291
15.4414711338175,8.77651838981546
22.7129438235097,8.78207959816791
6.17614641630671,8.78369443467818
22.4987389623686,8.79028139309958
25.6232297361039,8.79148036986589
11.4727923911405,8.7981308568269
32.6702657304742,8.80694849113934
28.6576641452973,8.81619656761177
27.0506492994497,8.84542713058181
18.6403425093654,8.85219388501719
15.0256569680147,8.88520064204931
23.6807279311866,8.8863176878076
33.3376537834199,8.8865980708506
20.9310973632688,8.89654423412867
37.3465690726626,8.92246821802109
25.0977636994021,8.95259929075837
11.8328494963034,8.95307753910311
8.05580852496887,8.95513573009521
19.4772153768026,8.96158251375891
13.901205926671,8.9617146293167
22.421477764663,8.962906206958
24.8849051570544,8.96830351557583
32.2520440670467,8.97061771713197
5.60475553114615,8.97308695036918
